BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB4BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais B4-Noturno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;segunda das 19:00 às 22:00, sala L606, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DB5BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais B5-diurno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;segunda das 08:00 às 11:00, sala 404-3, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB5BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais B5-Noturno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;segunda das 19:00 às 22:00, sala 404-3, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DB6BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais B6-diurno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;segunda das 08:00 às 11:00, sala 405-3, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB6BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais B6-Noturno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;segunda das 19:00 às 22:00, sala 405-3, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB7BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais B7-Noturno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;segunda das 19:00 às 22:00, sala 408-3, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DC1BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais C1-diurno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;quinta das 14:00 às 17:00, sala L601/602, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DC1BC0001SB;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais C1-diurno (São Bernardo do Campo);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;32;SB;D;0;segunda das 14:00 às 17:00, sala A1-L301-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NC1BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais C1-Noturno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;sabado das 08:00 às 11:00, sala L601/602, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NC1BC0001SB;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais C1-Noturno (São Bernardo do Campo);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;32;SB;N;0;sabado das 08:00 às 11:00, sala A1-L301-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DC2BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais C2-diurno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;quinta das 14:00 às 17:00, sala L602, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DC2BC0001SB;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais C2-diurno (São Bernardo do Campo);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SB;D;0;segunda das 14:00 às 17:00, sala A1-L302-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NC2BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais C2-Noturno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;sabado das 08:00 às 11:00, sala L602, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NC2BC0001SB;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais C2-Noturno (São Bernardo do Campo);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;32;SB;N;0;sabado das 08:00 às 11:00, sala A1-L302-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DC3BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais C3-diurno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;quinta das 14:00 às 17:00, sala L605, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NC3BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais C3-Noturno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;sabado das 08:00 às 11:00, sala L605, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DC4BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais C4-diurno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;quinta das 14:00 às 17:00, sala L606, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NC4BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais C4-Noturno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;sabado das 08:00 às 11:00, sala L606, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NC5BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais C5-Noturno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;sabado das 08:00 às 11:00, sala 404-3, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DD1BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais D1-diurno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;segunda das 14:00 às 17:00, sala L601/602, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DD2BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais D2-diurno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;segunda das 14:00 às 17:00, sala L602, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DD3BC0001SA;BC0001;52;Base Experimental das Ciências Naturais;Base Experimental das Ciências Naturais D3-diurno (Santo André);0;3;2 ;0 ;3 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;segunda das 14:00 às 17:00, sala L605, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA10BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A10-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 10:00 às 12:00, sala L501, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA10BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A10-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;ALTERADO VAGAS DE INGRESSANTES PARA 25;30;SA;N;0;terca das 21:00 às 23:00, sala L501, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA11BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A11-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 10:00 às 12:00, sala 409-2, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA11BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A11-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;ALTERADO VAGAS DE INGRESSANTES PARA 19;30;SA;N;0;terca das 21:00 às 23:00, sala 409-2, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA1BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A1-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 10:00 às 12:00, sala L502, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA1BC0005SB;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A1-diurno (São Bernardo do Campo);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;D;0;terca das 10:00 às 12:00, sala A1-L102-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA1BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A1-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;ALTERADO VAGAS DE INGRESSANTES PARA 25;30;SA;N;0;terca das 21:00 às 23:00, sala L502, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA1BC0005SB;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A1-Noturno (São Bernardo do Campo);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;N;0;terca das 21:00 às 23:00, sala A1-L102-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA2BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A2-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 10:00 às 12:00, sala L503, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA2BC0005SB;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A2-diurno (São Bernardo do Campo);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;D;0;terca das 10:00 às 12:00, sala A2-L001-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA2BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A2-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;ALTERADO VAGAS DE INGRESSANTES PARA 25;30;SA;N;0;terca das 21:00 às 23:00, sala L503, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA2BC0005SB;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A2-Noturno (São Bernardo do Campo);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;N;0;terca das 21:00 às 23:00, sala A2-L001-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA3BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A3-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 10:00 às 12:00, sala L504, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA3BC0005SB;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A3-diurno (São Bernardo do Campo);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;D;0;terca das 10:00 às 12:00, sala A1-L002-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA3BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A3-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;ALTERADO VAGAS DE INGRESSANTES PARA 25;30;SA;N;0;terca das 21:00 às 23:00, sala L504, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA3BC0005SB;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A3-Noturno (São Bernardo do Campo);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;N;0;terca das 21:00 às 23:00, sala A1-L002-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA4BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A4-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 10:00 às 12:00, sala L505, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA4BC0005SB;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A4-diurno (São Bernardo do Campo);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;D;0;terca das 10:00 às 12:00, sala A2-L003-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA4BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A4-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;ALTERADO VAGAS DE INGRESSANTES PARA 25;30;SA;N;0;terca das 21:00 às 23:00, sala L505, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA4BC0005SB;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A4-Noturno (São Bernardo do Campo);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;N;0;terca das 21:00 às 23:00, sala A2-L003-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA5BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A5-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 10:00 às 12:00, sala L603, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA5BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A5-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;ALTERADO VAGAS DE INGRESSANTES PARA 25;30;SA;N;0;terca das 21:00 às 23:00, sala L603, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA6BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A6-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 10:00 às 12:00, sala L703, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA6BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A6-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;ALTERADO VAGAS DE INGRESSANTES PARA 25;30;SA;N;0;terca das 21:00 às 23:00, sala L703, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA7BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A7-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 10:00 às 12:00, sala L506, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA7BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A7-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;ALTERADO VAGAS DE INGRESSANTES PARA 25;30;SA;N;0;terca das 21:00 às 23:00, sala 401-1, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA8BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A8-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 10:00 às 12:00, sala 402-2, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA8BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A8-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;ALTERADO VAGAS DE INGRESSANTES PARA 25;30;SA;N;0;terca das 21:00 às 23:00, sala 402-2, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DA9BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A9-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 10:00 às 12:00, sala 404-2, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NA9BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência A9-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;250;ALTERADO VAGAS DE INGRESSANTES PARA 25;30;SA;N;0;terca das 21:00 às 23:00, sala 404-2, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DB1BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B1-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 08:00 às 10:00, sala L502, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DB1BC0005SB;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B1-diurno (São Bernardo do Campo);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;D;0;terca das 08:00 às 10:00, sala A1-L002-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB1BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B1-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;240;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;terca das 19:00 às 21:00, sala L502, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB1BC0005SB;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B1-Noturno (São Bernardo do Campo);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;N;0;terca das 19:00 às 21:00, sala A1-L102-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DB2BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B2-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 08:00 às 10:00, sala L503, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DB2BC0005SB;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B2-diurno (São Bernardo do Campo);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;D;0;terca das 08:00 às 10:00, sala A2-L001-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB2BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B2-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;269;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;terca das 19:00 às 21:00, sala L503, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB2BC0005SB;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B2-Noturno (São Bernardo do Campo);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;N;0;terca das 19:00 às 21:00, sala A2-L001-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DB3BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B3-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 08:00 às 10:00, sala L504, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB3BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B3-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;24,45454545;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;terca das 19:00 às 21:00, sala L504, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB3BC0005SB;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B3-Noturno (São Bernardo do Campo);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;N;0;terca das 19:00 às 21:00, sala A1-L101-SB, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DB4BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B4-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 08:00 às 10:00, sala L505, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB4BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B4-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;terca das 19:00 às 21:00, sala L505, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DB5BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B5-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 08:00 às 10:00, sala L603, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB5BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B5-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;terca das 19:00 às 21:00, sala L603, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DB6BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B6-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 08:00 às 10:00, sala L703, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB6BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B6-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;terca das 19:00 às 21:00, sala L703, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DB7BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B7-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 08:00 às 10:00, sala L506, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB7BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B7-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;terca das 19:00 às 21:00, sala L506, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DB8BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B8-diurno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;D;0;terca das 08:00 às 10:00, sala 402-2, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;NB8BC0005SA;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência B8-Noturno (Santo André);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;30;SA;N;0;terca das 19:00 às 21:00, sala 402-2, semanal ;;;;;;;;;
BACHARELADO EM CIÊNCIA E TECNOLOGIA;DCBC0005SB;BC0005;52;Bases Computacionais da Ciência;Bases Computacionais da Ciência C-diurno (São Bernardo do Campo);0;2;2 ;0 ;2 ;Manter;¬0¬;;OK - MANTIDA COM ORIGINALMENTE OFERTADA;42;SB;D;0;terca das 14:00 às 16:00, sala A1-L102-SB, semanal ;;;;;;;;;
